Canto Coding ID,Local_lat:,Local_long:,Region,Division,Subregion,Area,People,Region,Division,Subregion,Area / Kingdom,Culture,Cu_location,Arensberg-Lomax_clusters,Peoplex,C_cid,US Coding ID,Notes,Local_latitude,Local_longitude,society,society_id,Culture_location,US_Culture_name:,Audio_file_id:,Audio_notes:,Duration:,Lomax_source:,Song Title,Genre,Song_notes,Performers,Instruments,Recorded_by,Year,Publisher,Publcation_collection,Repository,Source_notes,Classification_notes,Metadata_notes,,SongTitlecondensed,Metadata_sources
,,,,,,,,,,,,,,,,,5001,,32.52,-93.75,Shreveport Black,62444,"Shreveport, LA [Recorded in New York City]",ShreveportAA1940s,,,0:03:40,,Governor Pat Neff,Folk,"Pat Neff, a Waco, Texas, businessman and politician, was the governor of Texas from 1920 through 1924. As a self-described reformer, Neff sometimes visited the notorious Texas prisons and encountered Huddie Ledbetter, who was incarcerated in Sugarland (near Houston). Lead Belly was chosen by the warden to perform for Gov. Neff, who was quite taken by Huddie’s talent. Huddie sang with great fervor. On a subsequent visit, Neff asked for Lead Belly. It was during this second visit that Neff told Huddie he would grant him a pardon. His predecessor, “Big Jim” Ferguson, was legendary for granting pardons by the hundreds, and part of Neff’s reform platform was stopping this practice. And this is one campaign promise he largely adhered to; during his tenure Neff pardoned only five prisoners, including Huddie Ledbetter on Neff’s final day in office! The melody here is similar to the one he used for the song “Blind Lemon” (Place 1998).","Lead Belly, vocal & guitar",,,1948,Smithsonian Folkways,"Lead Belly: The Smithsonian Folkways Collection, SFW40201",,https://folkways.si.edu/lead-belly/governor-pat-neff/track/music/smithsonian,,,Lead Belly: The Smithsonian Folkways Collection,GovernorPatNeff,Smithsonian2015LeadBelly
,,,,,,,,,,,,,,,,,6107,,32.52,-93.75,Shreveport White,62443,"Shreveport, Louisiana  [Recorded in Nashville]",ShreveportEA1950s,,,0:02:31,,The Battle of New Orleans,Historical song; novelty song,"""The Battle of New Orleans"" is a song written by Jimmy Driftwood. The song describes the Battle of New Orleans from the perspective of an American soldier; the song tells the tale of the battle with a light tone and provides a rather comical version of what actually happened at the battle. It has been recorded by many artists, but the singer most often associated with this song is Johnny Horton. The melody is based on a well-known American fiddle tune ""The 8th of January,"" which was the date of the Battle of New Orleans. Jimmy Driftwood, a school principal in Arkansas with a passion for history, set an account of the battle to this music in an attempt to get students interested in learning history.","Johnny Horton, vocal; banjo; electric guitar; bass; snare drum; vocal accompaniment",,,1959,Columbia,"The Spectacular Johnny Horton, Columbia CL-1362/CS-8167 ",,,,,,TheBattleofNewOrleans,
,,,,,,,,,,,,,,,,,6229,"To be coded for Cantometrics, song_id NC34c",32.52,-93.75,Shreveport White,62443,"Shreveport, Louisiana [Recorded in Cincinnatti]",ShreveportEA1940s,,,0:02:43,,I'm So Lonesome I Could Cry,Country. honky tonk,,Hank Williams,,,1949,MGM,My Bucket's Got A Hole in It/I'm So Lonesome I Could Cry,,,,,,ImSoLonesomeICouldCry,
,,,,,,,,,,,,,,,,,6232,,32.52,-93.75,Shreveport White,62443,"Shreveport, LA [Recorded in Nashville, TN]",ShreveportEA1960s,,,0:02:20,,He'll Have to Go,Country; pop,"""""He'll Have to Go"" is an American country and pop hit recorded on October 15, 1959, by Jim Reeves. The song, released in the fall of 1959, went on to become a hit in both genres early in 1960. The song is about a man who's talking by telephone to the woman he loves when he realizes that another man is with her. The song was written by the husband-and-wife team of Joe and Audrey Allison, and was inspired by a phone conversation between them in which they had trouble making themselves understood."" (Wikipedia)","Jim Reeves, vocal",,,1960,RCA Victor,"He'll Have to Go, RCA Victor LPM-2223",,,,,He'll Have to Go,HellHavetoGo,@WikiHellHaveToGo@WikiJimReeves@RCAVictor1960HellHaveToGo
,,,,,,,,,,,,,,,,,6259,,32.52,-93.75,Shreveport White,62443,"Shreveport, LA [Recorded in Cincinnati, OH]",ShreveportEA1940s,,,0:02:45,,Lovesick Blues,Country; honky tonk; blues,"""""Lovesick Blues"" is a show tune written by Cliff Friend and Irving Mills. The song first appeared in the 1922 musical Oh, Ernest...Hank Williams [performed] the song during his first appearances on the Louisiana Hayride radio show in 1948. Receiving an enthusiastic reception from the audience, Williams decided to record his own version despite initial push back from his producer Fred Rose and his band."" (Wikipedia)","Hank Williams, vocal; Clyde Baum, mandolin; Zeke Turner, guitar; Jerry Byrd, steel guitar; Louis Innis, guitar; Tommy Jackson, fiddle; Willie Thawl, bass",,,1949,MGM,"Lovesick Blues / Never Again (Will I Knock On Your Door), MGM 10352",,,,,Lovesick Blues / Never Again (Will I Knock On Your Door),LovesickBlues,@WikiLovesickBlues@WikiHankWilliams@MGM1949LovesickBlues
,,,,,,,,,,,,,,,,,6261,"To be coded for Cantometrics, song_id NC35c",32.52,-93.75,Shreveport White,62443,"Shreveport, Louisiana [Recorded in Nashville]",ShreveportEA1950s,,,0:02:38,,Your Cheatin' Heart,Country. honky tonk,,Hank Williams with His Drifting Cowboys,,,1953,MGM,"Your Cheatin' Heart/Lovesick Blues, MGM  K 13305",,,,,,YourCheatingHeart,
,,,,,,,,,,,,,,,,,6090,,38.62,-90.19,St. Louis S Black,62478,"St Louis, MO", StLouisAA1950s,,,0:02:18,,Maybellene,"Rock and roll, Rhythm & Blues",,Chuck Berry,,,1955,Chess,"Maybellene/Wee Wee Hours, Chess 1604",,,,,,Maybellene,
,,,,,,,,,,,,,,,,,6098,,38.62,-90.19,St. Louis S Black,62478,"St. Louis, MO [Recorded in Chicago, IL]",StLouisAA1950s,,,0:02:40,,School Days,Rock and roll,"""School Days"" (also known as ""School Day (Ring! Ring! Goes the Bell)"") is a rock-and-roll song written and recorded by Chuck Berry. It is one of his best-known songs and is often considered a rock-and-roll anthem.","Chuck Berry, vocal & guitar; Johnnie Johnson, piano; Hubert Sumlin, guitar; Willie Dixon, bass; Fred Below, drums",,,1957,Chess,"After School Session, Chess 1426",,,,,After School Session,AfterSchoolSession,@Chess1957AfterSchoolSession @WikiChuckBerry @WikiSchoolDays
,,,,,,,,,,,,,,,,,6085,,29.76,-95.38,Texas Black,62438,"Houston, TX [Recorded in Los Angeles, CA]",HoustonAA1950s,,,0:03:01,,Hound Dog,Rhythm & Blues; blues,"""Hound Dog"" is a twelve-bar blues song written by Jerry Leiber and Mike Stoller. Recorded originally by Big Mama Thornton on August 13, 1952, in Los Angeles and released by Peacock Records in late February 1953, ""Hound Dog"" was Thornton's only hit record, selling over 500,000 copies, spending 14 weeks in the R&B charts, including seven weeks at number one. Thornton's recording of ""Hound Dog"" is credited with ""helping to spur the evolution of black R&B into rock music"".","""Big Mama"" Thornton, vocal; Pete ""Guitar"" Lewis, guitar; Mario Delagarde, bass; Johnny Otis, drums",,,1952,Peacock,"Hound Dog / Night Mare, Peacock 5-1612",,,,,,HoundDog,@Peacock1953HoundDog@WikiBigMamaThornton@WikiHoundDog
,,,,,,,,,,,,,,,,,5010,,32.24,-101.48,Texas White,62427,"Big Spring, Texas",TexasEA1953,,,0:03:10,,Never No More Blues,Country,"""Never No More Blues"" was a song originally written and recorded by Jimmie Rodgers in 1928, and recorded by country singer Lefty Frizzell in 1953. Frizzell was heavily influenced by Rodgers.","Lefty Frizzell, vocal",,,1953,Columbia,"Never No Mo' Blues / Sleep, Baby Sleep, Columbia 21101",,,,,"Never No Mo' Blues / Sleep, Baby Sleep",NeverNoMoreBlues,@WikiLeftyFrizzell@WikiLeftyFrizzellDiscography@Columbia1953NeverNoMoBlues@Victor1928NeverNoMoBlues
,,,,,,,,,,,,,,,,,6105,,33.57,-101.85,Texas White,62427,"Lubbock, TX [Recorded in Clovis, NM]",TexasEA1950s,,,0:02:16,,That'll Be the Day,Rock and roll; rockabilly,"""That'll Be the Day"" is a song written by Buddy Holly and Jerry Allison. It was first recorded by Buddy Holly and the Three Tunes in 1956 and was re-recorded in 1957 by Holly and his new band, the Crickets. The 1957 recording achieved widespread success. In June 1956, Holly, Allison and Sonny Curtis went to see the movie The Searchers, starring John Wayne, in which Wayne repeatedly used the phrase ""that'll be the day"". This line of dialogue inspired the young musicians.","Buddy Holly, guitar & vocal; Larry Welborn, bass; Jerry Allison, drums; Niki Sullivan, vocal; June Clark, vocal; Gary Tollett, vocal; Ramona Tollett, vocal",,,1957,Brunswick,"The ""Chirping"" Crickets, Brunswick BL 54038",,,,,,ThatllBetheDay,@WikiThatllBeTheDay@WikiBuddyHolly@Brunswick1957ChirpingCrickets@WikiChirpingCrickets
,,,,,,,,,,,,,,,,,6189,,30.08,-94.12,Texas White,62427,"Beaumont, TX [Recorded in Nashville, TN]",TexasEA1970s,,,0:03:52,,Mean Mistreater,Blues rock,Origins of the song are unclear. May be traditional blues?,"Johnny Winter, guitar & vocal; Uncle John Turner, percussion; Walter ""Shakey"" Horton, harmonica; Willie Dixon, bass",,,1970,Columbia,"Johnny Winter, Columbia CS 9826	",,,,,Johnny Winter,JohnnyWinterAlbum,@Columbia1970JohnnyWinterAlbum @WikiJohnnyWinterAlbum @WikiJohnnyWinter
,,,,,,,,,,,,,,,,,6226,,29.43,-98.49,Texas White,62427,"San Antonio, TX [Recorded in Dallas, TX]",SanAntonioEA1940s,,,0:02:38,,Walking the Floor Over You,Country; honky tonk,"""""Walking the Floor Over You"" is a country music song written by Ernest Tubb and released in the United States in 1941. The original version included only Tubb's vocals and acoustic guitar accompanied by ""Smitty"" Smith on electric guitar. Tubb later re-recorded the song with his band, The Texas Troubadours."" (Wikipedia)","Ernest Tubb, vocal & guitar; Smitty Smith, guitar",,,1941,Decca,"Walking The Floor Over You / I'm Missing You, Decca 5958",,,,,Walking The Floor Over You / I'm Missing You,WalkingtheFloorOverYou,@Decca1941WalkingTheFloorOverYou@WikiWalkingTheFloorOverYou@WikiErnestTubb
,,,,,,,,,,,,,,,,,6228,,31.96,-95.27,Texas White,62427,"Jacksonville, TX [Recorded in Hollywood, CA]",TexasEA1940s,,,0:02:46,,Pistol Packin' Mama,Country,"""""Pistol Packin' Mama"" is a 1943 song with the words written by Al Dexter, who adapted the melody from ""Boil Them Cabbage Down.""The song is notable in that it was the first number one on the Juke Box Folk Records chart, which was later known as the Hot Country Songs chart."" (Wikipedia)","Al Dexter and his Troopers: Al Dexter, vocal; Fred Whiting, bass; Dick Roberts, guitar; Dick Reinhart, guitar; Paul Sells, piano accordion; Holly Hollinger, trumpet",,,1942,Okeh,"Rosalita / Pistol Packin' Mama, Okeh 6708",,,,,Rosalita / Pistol Packin' Mama,PistolPackinMama,@Okeh1943PistolPackinMama@WikiPistolPackinMama@WikiAlDexter
,,,,,,,,,,,,,,,,,6237,,29.76,-95.38,Texas White,62427,"Houston, TX [Recorded in San Antonio, TX]",HoustonEA1930s,,,0:02:44,,Makes No Difference Now!,Country,"""Clifton Lafayette Bruner, known professionally as Cliff Bruner, was a fiddler and bandleader of the Western Swing era of the 1930s and 1940s. Bruner's music combined elements of traditional string band music, improvisation, blues, folk, and popular melodies of the times...Cliff Bruner is an unsung star of the little-noted Country music charts that appeared in Billboard prior to 1944. His hit ""It Makes No Difference Now"" spent twenty weeks atop the chart."" (Wikipedia)","Cliff Bruner's Texas Wanderers: Cliff Bruner, fiddle; Hezzie Bryant, bass; Joe Thames, banjo; Dickie McBride, guitar & vocal; Leo Raley, mandolin; Moon Mullican, piano",,,1938,Decca,"It Makes No Difference Now / I Hate To Lose You, Decca 5604",,,,,It Makes No Difference Now / I Hate To Lose You,MakesNoDifferenceNow!,@WikiCliffBruner@Decca1938ItMakesNoDifferenceNow
,,,,,,,,,,,,,,,,,6240,,32.78,-96.81,Texas White,62427,"Dallas, TX [Recorded in New York City]",DallasEA1920s,,,0:03:17,,The Prisoner's Song,Country,"""""The Prisoner's Song"" is a song copyrighted by Vernon Dalhart in 1924 in the name of Dalhart's cousin Guy Massey, who had sung it while staying at Dalhart's home and had in turn heard it from his brother Robert Massey, who may have heard it while serving time in prison."" (Wikipedia)","Vernon Dalhart, vocal",,,1924,Victor,"Wreck Of The Old 97 / The Prisoner's Song, Victor 19427",,,,,Wreck Of The Old 97 / The Prisoner's Song,ThePrisonersSong,@WikiPrisonersSong@WikiVernonDalhart@Victor1924PrisonersSong
,,,,,,,,,,,,,,,,,6243,,29.76,-95.38,Texas White,62427,"Houston, TX [Recorded in Nashville, TN]",HoustonEA1970s,,,0:03:34,,The Gambler,Country,"""""The Gambler"" is a song written by Don Schlitz, recorded by several artists, most famously by American country music singer Kenny Rogers... The song itself tells the story of a late-night meeting on a train ""bound for nowhere"" between the narrator and a man known only as the gambler."" (Wikipedia)","Kenny Rogers, vocal",,,1978,United Artists,"The Gambler, United Artists UA-LA934-H",,,,,The Gambler,TheGambler,@WikiTheGamblerSong@WikiTheGamblerAlbum@WikiKennyRogers@UA1978TheGambler
,,,,,,,,,,,,,,,,,6246,,29.43,-98.49,Texas White,62427,"San Antonio, TX",SanAntonioEA1940s,,,0:02:46,,Slipping Around,Country; honky tonk,"""""Slippin' Around"" is a song written and recorded by Floyd Tillman in 1949...It is a song about a person cheating on his/her spouse."" (Wikipedia)","Floyd Tillman, vocal & guitar",,,1949,Columbia,"Slipping Around / You Made Me Live, Love And Die, Columbia 20581",,,,,"Slipping Around / You Made Me Live, Love And Die",SlippingAround,@WikiSlippinAround@WikiFloydTillman@Columbia1949SlippinAround
,,,,,,,,,,,,,,,,,6248,,32.24,-101.48,Texas White,62427,"Big Spring, Texas [Recorded in Nashville, TN]",TexasEA1950s,,,0:03:05,,Long Black Veil,Country,"""""Long Black Veil"" is a 1959 country ballad, written by Danny Dill and Marijohn Wilkin and originally recorded by Lefty Frizzell. It is told from the point of view of a man falsely accused of murder and executed. He refuses to provide an alibi, since on the night of the murder he was having an affair with his best friend's wife, and would rather die and take their secret to his grave than admit the truth. The chorus describes the woman's mourning visits to his grave site, wearing a long black veil and enduring a wailing wind."" (Wikipedia)","Lefty Frizzell, vocal",,,1959,Columbia,"Long Black Veil / When It Rains the Blues, Columbia 4-41384",,,,,Long Black Veil / When It Rains the Blues,LongBlackVeil,@WikiLongBlackVeil@WikiLeftyFrizzell
,,,,,,,,,,,,,,,,,6238,,36.15,-95.99,Tulsa,62476,"Tulsa, OK [Recorded in Hollywood, CA]",TulsaEA1940s,,,0:02:37,,Cotton Eyed Joe,Western swing,"""""Cotton-Eyed Joe"" (also known as ""Cotton-Eye Joe"") is a traditional American country folk song popular at various times throughout the United States and Canada, although today it is most commonly associated with the American Southeast."" (Wikipedia). Bob Wills and the Texas Playboys recorded a version of the song in 1947.","Bob Wills and his Texas Playboys: Bob Wills, fiddle; Tommy Duncan, vocal",,,1946,Columbia,"Staccato Waltz / Cotton Eyed Joe, Columbia 37212",,,,,Staccato Waltz / Cotton Eyed Joe,CottonEyedJoe,@WikiCottonEyedJoe@WikiBobWills@Columbia1946CottonEyedJoe
,,,,,,,,,,,,,,,,,5074,,,,,,,,,,,,Jazz Parade,,,The Dirty Dozen,,,,,,,,,,,JazzParade,
,,,,,,,,,,,,,,,,,5075,,,,,,,,,,,,Glass House,,,The Dirty Dozen,,,,,,,,,,,GlassHouse,
,,,,,,,,,,,,,,,,,5076,,,,,,,,,,,,Fife and Drum Dance,,,Fife and Drum Band,,,,,,,,,,,FifeandDrumDance,
,,,,,,,,,,,,,,,,,5077,,,,,,,,,,,,Indian Rehearsal,,,The White Magnolia Indians,,,,,,,,,,,IndianRehearsal,
,,,,,,,,,,,,,,,,,5078,,,,,,,,,,,,Feet Don't Fail,,,The Dirty Dozen,,,,,,,,,,,FeetDontFail,
,,,,,,,,,,,,,,,,,5079,,,,,,,,,,,,Clogging Square Dance,,,,,,,,,,,,,,CloggingSquareDance,
,,,,,,,,,,,,,,,,,5080,,,,,,,,,,,,Appalachian Spring,,,,,,,,,,,,,,AppalachianSpring,
,,,,,,,,,,,,,,,,,5081,,,,,,,,,,,,In Heaven There's No Beer (Opening),,,,,,,,,,,,,,InHeavenTheresNoBeer(Opening),
,,,,,,,,,,,,,,,,,5082,,,,,,,,,,,,In Heaven There's No Beer (Wedding),,,,,,,,,,,,,,InHeavenTheresNoBeer(Wedding),
,,,,,,,,,,,,,,,,,5083,,,,,,,,,,,,White Minority,,,Black Flag,,,,,,,,,,,WhiteMinority,
,,,,,,,,,,,,,,,,,5084,,,,,,,Dance Music,,,,,Striptease,,,,,,,,,,,,,,Striptease,
,,,,,,,,,,,,,,,,,5086,,,,,,,,,,,,Mighty Clouds of Joy,,,,,,,,,,,,,,MightyCloudsofJoy,
,,,,,,,,,,,,,,,,,5091,,,,,,,,,,,,Mighty Clouds of Joy (Fast Section),,,,,,,,,,,,,,MightyCloudsofJoy(FastSection),
,,,,,,,,,,,,,,,,,5092,,,,,,,,,,,,Cherubim (Trailblazer),,,Duncan School; group of 8 young girls,,,,,,,,,,,Cherubim(Trailblazer),
,,,,,,,,,,,,,,,,,5093,,,,,,,,,,,,Brahms Waltzes (Trailblazer),,,Lynn Seymour (dancer),,,,,,,,,,,BrahmsWaltzes(Trailblazer),
,,,,,,,,,,,,,,,,,5094,,,,,,,,,,,,3 Asian Dances,,,Ruth St. Dennis,,,1932,,,,,,,,3AsianDances,
,,,,,,,,,,,,,,,,,5095,,,,,,,,,,,,Japanese Spear Dance,,,Ted Shawn,,,,,,,,,,,JapaneseSpearDance,
,,,,,,,,,,,,,,,,,5096,,,,,,,,,,,,Babylon,,,Denis-Shawn Dance,,,,,,,,,,,Babylon,
,,,,,,,,,,,,,,,,,5097,,,,,,,,,,,,Hoop Dance,,,Doris Humphrey,,,,,,,,,,,HoopDance,
,,,,,,,,,,,,,,,,,5098,,,,,,,,,,,,Scriabin Etude,,,Annabelle Gamson,,,,,,,,,,,ScriabinEtude,
,,,,,,,,,,,,,,,,,5099,,,,,,,,,,,,Solo to Spirituals,,,Helen Tamiris,,,,,,,,,,,SolotoSpirituals,
,,,,,,,,,,,,,,,,,5100,,,,,,,,,,,,Polonaise,,,Ted Shawn,,,,,,,,,,,Polonaise,
,,,,,,,,,,,,,,,,,5101,,,,,,,,,,,,Lamentation,,,Martha Graham,,,,,,,,,,,Lamentation,
,,,,,,,,,,,,,,,,,5102,,,,,,,,,,,,Air for the G String,,,Doris Humphrey,,,,,,,,,,,AirfortheGString,
,,,,,,,,,,,,,,,,,5103,,,,,,,,,,,,Fan Dance,,,Sally Rand,,,,,,,,,,,FanDance,
,,,,,,,,,,,,,,,,,5104,,,,,,,,,,,,Bubble Dance,,,Sally Rand,,,,,,,,,,,BubbleDance,
